Adumbro.as, por escurecer algo.a.i
Adumbratio.onis, por aquel escurecimiento
Aduncus.a.um, por cosa corva y retornada
Adunco.as, por asir y prender con cosa corva.a.i
Aduoco.as, por llamar para alguna cosa.a.i
Aduocatus.i, el abogado o llamado para alge
Aduocatio.onis, por el llamamiento o abogacia
Aduocamentum.i, por consolacion o medicina
Aduolo.as, por bolar o correr hazia algo.n.ii
Aduolatio.onis, por aquel buelo o corrida
Aduro.is, por quemar mucho.a.i
Adustio.onis, por aquella quema
Aeas.aeantis, rio es de macedonia y epiro
Aeaco.i, hijo de jupiter y egina padre de peleo
Aeacides.ae, por hijo o nieto de eaco
Aeacis.idis, por hija o nieta de eaco
Aeacideius.a.um, por cosa de eaco
Aeaea circe, por el gemido de los que trasfigurava
Aedes sacra, por templo in singulari
Aedes aaedium.in plurali, por casa
Aedicula, por pequeño templo o ermita
Aedituus.i, por el sacristan del templo
Aeditimus.i, por aquello mesmo
Aedituens.tis, por aquello mesmo
Aedituor.eris, por guardar el templo.d.v
Aeditimor.aris, por aquello mesmo.d.v
Aedilis curulis, juez de los edificios y bestias.
Aedilis plebeius, por almotacen fiel o alarife
Aedilitas.atis, por aquella dignidad y officio.
Aedilitatus.us, por aquello mesmo
Aedilicius.ii, por el que fue edil y no lo es
Aedilicius.a.um, por cosa del edil
Aedepol. aduer.iurantis, por el templo de polus
Aedificium.ii, por el edificio de casa o nave
Aedifico.as, por edificar casa o otra cosa.a.i
Aedificatio.onis, por la edificacion
Aedificator.oris, por el edificador
Aedónus.i, por un monte de tracia
Aedonus.a.um, por cosa de aquel monte
Aedonis.idis, por sacerdotissa de baco
Aega.ae. interpretatur capra,
Aegae.arum, por cierta ciudad de cilicia
Aegae.arum, por otra ciudad de macedonia
Aegeus.i, rei de athenas hijo de neptuno
Aegeus.a.uz, por cosa de egeo rei de athenas
Aegeius.a.um, por aquello mesmo
Aegaeum mare, por el arzapielago mar
Aegaeon.onis, por un gigante.uide briareus
Aegeria.ae, por una nympha muger de numa.
Aegecera.ae, por las albolvas legumbre
Aeger.a.um, por cosa enferma y apassionada
Aegerrimus.a.um.superlatiuum ab aeger,
Aegerrime. aduer, por mui apassionadamente
Aegialos.i.littus interpretatur,
Aegialus.i, por absyrtho ermano de medea
Aegialea.ae, por la region que diximos achaia
Aegialea.ae, muger de diomedes hija de adrasto
Aegides.ae, hijo o nieto de egeo rei de athenas
Aegilo. interpretatur auena,
Aegilopa.ae, por cierta fistola de los ojos
Aegina.ae, hija fue de asopo madre de eaco
Aegina.ae, por una isla cerca de athenas
Aegineta.ae, por ombre de aquella isla
Aegineticus.a.um, por cosa de aquella isla
Aegyptus.i, por egipto region de africa
Aegyptus.i, por el ermano de danao
Aegyptius.a.um, por cosa de egypto
Aegypciacus.a.um, por aquello mesmo
Aegis.idis, armadura del pecho de minerva
Aegisthus.i, por el ermano de agamenon
Aegira.ae, por una ciudad de acaia
Aegytrois, la tunica de los nervios testiculares
Aegle.es, por una dympha hija del sol y neera.
Aegloga.ae, por canto de cabreros y pastores
Aegon.onis, nombre proprio de un pastor
Aegoceros.otis, por el signo de capricornio.
Aegos.i, por un rio de tracia.
Aegreo uel aegresco, por estar apassionado
Aegritudo.inis, por passion del anima
Aegrimonia.ae, por aquello mesmo
Aegre. aduerbium, por apassionadamente
Aegre. aduerbium, por con difficultad
Aegrotus.a.um, por cosa doliente y enferma
Aegroto.as, por enfermar el doliente
Aegrotatio.onis, por aquella dolencia
Aelius.ii, nombre celebre de muchos
Aelianus.i, nombre sacado de elio
Aelia.ae, por una ciudad de calabria
Aello.us.siue diphthongo, una de tres arpias
Acluros.i, felis.
Aema. interpretatur sanguis,
Aemilius.ii, nombre proprio fue de muchos
Aemilianus.i, nombre sacado de emilio.
Aemilia.ae, camino que va de armino a roma
Aemonia.ae, por la region thessalia
Aemonides.ae, por varon de thessalia
Aemonis.idis, por muger de thessalia
Aemonius.a.um, por cosa de thessalia
Aemulus.a.um, por cosa embidiosa en bien
Aemulor.aris, por a ver embidia en bien
Aemulatio.onis, por aquella embidia
Aemulus.a.um, por cosa embidiosa en mal
Aemulor.aris, por a ver embidia en mal
Aemulatio.onis, por aquella embidia
Aenaria.ae, una isla cerca de napoles
Aeneas.ae, un principe hijo de anchise y venus
Aeneades.ae, por hijo o nieto de eneas
Aenea.e, por una ciudad de mygdoma
Aeneis.idis, por hija o obra de eneas.
Aeneius et aeneicus.a.um, por cosa de eneas
Aenides.ae, por el hijo de eneas
Aenigma.atis, por la pregunta ques cosa y cola
Aenigmaticus.a.um, por cosa de aquella question
Aenus.i, ciudad de thracia
Aeolus.i, rei de los vientos hijo de jupiter y acesta
Aeolides.ae, por hijo o nieto de eolo
Aeolis.idis, por hija o nieta de eolo
Aeolius.a.um, por cosa de eolo
Aeoliae, islas son cerca de sicilia reino de colo
Aeolia.ae, region es de asia cerca de ionia
Aeoles, pueblos son de aquella region
Aeolicus.a.um, por cosa de aquella region
Aeolice. aduerbium, por en lengua eolica
Aeneus.a.um, por cosa de cobre o arambre
Aeneator.oris, por trompeta que tañe
Aenobarbus.i, por varon de barva roxa
Acon, interpretatur saeculum unde aeuum
Aepytus.i, varon que fue en la guerra de troia
Aepya.ae, por una ciudad cerca de pilo
Aepolus.i, por cabrerizo o pastor
Aepolium.ii, por hato de cabras o ovejas
Aequalis.e, por cosa igual
Aequabilis.e, por aquello mesmo
Aequalitas.atis, por la igualdad
Aequabilitas.atis, por aquello mesmo
Aequatio.onis, por igualdad
Aequamentum.i, por aquello mesmo
Aequanimis.e, por cosa paciente y sufrida
Aequanimitas.atis, por aquel sufrimiento
Aequaeuus.a.um, por cosa de igual edad
Aeque. aduerbium, por igualmente
Aequilibrium.ii, por peso igual a otro tanto
Aequimentum.i, por aquello mesmo-
Aequinoctium.ii, igualdad del dia y noche
Aequinoctialis.e, por cosa de aquella igualdad
Aequipolleo.es, por valer otro tanto
Aequipollentia.ae, por valor de otro tanto
Aequipero.as, por igualar una cosa a otra
Aequiperatio.onis, por aquella igualdad.
Aequidium.ii, por igualdad del dia y noche
Aequidiale, por aquello mesmo
Aequiuocus.a.uz, lo que significa muchas cosas
Aequiuocatio.onis, por aquella significacion.
Aequitas.atis, por la igualdad y justicia
Aequo.as, por igualar una cosa a otra
Aequus.a.um, por cosa igual y justa
Aequimelium.ii, barrio fue en roma
Aequiualeo.es, por valer otro tanto
Aequiualentia.ae, por valor de otro tanto
Aequi.orum, pueblos son de italia
Aer.aeris, por el aire elemento.gr
Aerius.a.um, por cosa airosa o a alta
Aeramentum.i, por arambre
Aerarium.ii, por el tesoro publico.
Aeratus.a.um, por cosa cubierta de cobre
Aerarius.ii, por tributario o pechero
Aerarius tribunus, por el tesorero
Aerarius faber, por el calderero
Aereus.a.um, por cosa de cobre
Aerosus.a.um, por cosa de mucho cobre
Aeresis.is, por la eregia o elecion propria
Aereticus.a.um, por cosa de eregia
Aeresiarcha.ae, por principal erege
Aero.as, por cobrir de cobre.a.i
Aerosus lapis, por piedra que tiene cobre
Aerugo.inis, por el mobo del cobre
Aeroginosus.a.um, por cosa assi mohosa
Aerumna.ae, por passion trabajosa
Aerumnosus.a.um, por cosa de aquella passion
Aes.aeris, por cobre o cualquier metal
Aes cyprium, por el cobre propriamente
Aes alienum, por la deoda
Aes caldarium, por la fuslera
Aes ductile, por el laton o cobre
Aes coronarium, por laton fino
Aesapus.i, por un rio de troia
Aesapus.i, por un hijo de bucolion
Aesar, lingua hetrusca interpretatur deus
Aesarus.i, rio es de calabria en italia
Aeschylus.i, poeta fue tragico griego.
Aeschines.is, por un filosofo griego
Aeschines.is, por orador griego
Aesculapius.ii, hijo fue de apollo y coronis
Aesculus.i, por una especie de enzina
Aesculeus.a.um, por cosa de aquel arbol
Aesculetum.i, por aquel enzinal
Aeson.onis, hijo de criteo y tiro padre de jason.
Aesonides.ae, por hijo o nieto de eson.
Aesonius.a.um, por cosa de eson o jason
Aesopus.i, escriptor de apologo en frigia
Aesopus.i, representador fue de fabulas
Aestas.atis, por el estio del año
Aestimo.as, por estimar y apreciar.a.ii
Aestimatio.onis, por el estima y precio
Aestimia.ae, por aquello mesmo.pr
Aestimator.oris, por estimador o apreciador
Aestimabilis.e, por cosa que se puede estimar
Aestiuus.a.um, por cosa del estio
Aestiuo.as, por tener estio en algun lugar.n.v
Aestiua.orum, por lugar para tener estio
Aestiualis.e, por cosa del estio
Aestifer.ra.rum, por cosa calurosa
Aestuosus.a.um, por aquello mesmo
Aestus.us, por la siesta o calor della
Aestus.us, por la tempestad de la mar.
Aestuarium.ii, por el estero de la mar o rio
Aerificium.ii, por obra de cobre
Aerusco.as, por arrebañar dineros.a.i
Aeripes.dis, por cosa de pies rezios o ligeros
Aetas.atis, por la edad del ombre
Aetatula.ae, por la edad pequeña
Aeternus.a.um, por lo que siempre dura
Aeternitas.atis, por aquella duracion
Aeterno.as, por durar para siempre.n.v
Aether.eris, hijo de demogorgon y el chaos
Aether.eris, por el cielo mas alto
Aethereus.a.um, por cosa celestial
Aethicus.a.um, por cosa moral y de virtudes
Aethica.ae, por la filosofia de costumbres
Aethiops.pis, por un hijo del dios vulcano
Aethiops.pis, por ombre de guinea
Aethiopissa.ae, por muger de guinea.
Aethiopus.a.um, por cosa de guinea
Aethiopia.ae, por la guinea tierra meridional
Aethiopia sub aegypto, guinea la de egipto
Aethra.ae, por el resplendor del cielo
Aethra.ae, hija de pitheo madre de theseo
Aethra.ae, por una compañera de elena
Aethon.onis, por uno de los cavallos del sol-
Aethon.onis, por uno de los cavallos de ethor
Aetiologia.ae, por razon de alguna causa
Aetos, aquila
Aetites.ae, por la piedra del aguila
Aetolia.ae, por una region cerca de epiro
Aetolus.a.um, por cosa de aquella region
Aetolius.a.um, por aquello mesmo
Aetolicus.a.um, por aquello mesmo
Aetna.ae, por mongibel monte de sicilia
Aetneus.a.um, por cosa de aquel monte
Aetnensis.e, por aquello mesmo
Aetnarius.a.um, por aquello mesmo
Aeuum.i, por la edad o siglo
Aeuitas.atis, por la grande edad
Afatim. aduerbium, abundantemente
Affabilis.e, por cosa cortes y bien hablada
Affabilitas.atis, por aquella buena habla.
Affatus.us, por la habla que se haze a otro
Affectio.onis, por la passion del anima
Affectus.us, por aquello mesmo
Affecto.as, por codiciar señorio o reino.a.i
Affero.rs.attuli, por traer.a.i.
Afficere quem uoluptate, hazer le plazer
Afficere quem molestia, hazer le pesar.
Affigo.is.affixi, por hincar una cosa a otra.a.
Affingo.is, por añadir.a.i
Affinis.e, por cosa comarcana.
Affinis, pariente por casamiento
Affinitas.atis, por aquel parentesco
Affligo.is, por derribar a tierra.a.iii
Affligo.is, por afligir por semejanza.a.i
Afflicto.as, por afligir a menudo.a.i
Afflictio.onis, por el aflicion
Afflictatio.onis, por aquello mesmo
Afflo.as, por soplar hazia otra cosa.a.i
Afflatus.us, por aquel soplo.
Affluo.is, por abundar.n.v
Affluentia.ae, por el abundancia
Affluenter. aduerbium, abundantemente
Affodio.is, por echar lo cavado a parte.a.i
Affor.aris, por hablar a otro.d.iii
Affremo.is, por hazer roido a otra cosa.n.ii
Affrico.as, por se refregar a otra cosa.a.i
Affrictus.us, por aquel refregamiento
Affulgeo.es, por resplandecer a otra cosa.n.ii
Affuo.as, desmenuzar entre los dedos.a.
Affundo.is, por derramar sobre otra cosa.a.i
Agamos. celebs interpretatur,
Agamia. caelibatus interpretatur,
Aganga.ae, por el hoio en que hunden el oro
Aganippe.es, por una fuente de boecia
Aganippis.idis, por la mesma fuente
Agaricum.i, por el garico de la medicina
Agar.ancilla sarra fuit,
Agarenus.a.um, cosa de aquella
Agaso.onis, por el harriero o asnero
Agasyrthus.i. interpretatur probris expositus,
Agasides.ae, por un rei de lacedemonia
Agathos.a.on. interpretatur bonus.a.um,
Agatha.ae, nombre proprio agueda
Agathyrum.orum, pueblos son de tracia
Agathocles.is, escriptor fue de agricultura
Agauni.orum, pueblos son septentrionales
Age aduerbium hortandi, por ea
Agedum. aduerbium, por aquello mesmo
Agemodo. aduerbium, por aquello mesmo
Ageuero. aduerbium, por aquello mesmo
Agea.ae, por la tilla de la nave
Agelastes.ae, por el que nunca rie
Agelastus.i, por aquello mesmo
Agelasta.ae, por la que nunca rie
Agathocles.is, por un tirano de sicilia
Agathocleus.ei, por aquel mesmo tirano
Agamemnon.onis, por un rei de micenas
Agamemnonides.ae, por hijo o nieto suio
Agamemnonis.idis, por hija o nieta suia
Agamemnonius.a.um, por cosa de agamen non-
Agamppeus.a.um, por cosa de la fuente agamppe
Agapetos.i. dilectus interpretatur,
Agarthina.ae, por una ciudad de sicilia
Agaue.es, por una hija de cadmo y ermione
Ager.agri, por el campo que se labra
Ager.agri, por el termino de la ciudad
Agellus.i, por campo pequeño que se labra
Agellulus.i, por aquel campo mas pequeño
Agenor.oris, rei fue de fenicia hijo de belo
Agenorides.ae, por hijo o nieto de agenor
Agenoris.idis, por hija o nieta de agenor
Agenoreus.a.um, por cosa de agenor
Agesilaus.i, rei fue de los lacedemonios
Agerochus.i, hijo fue de nereo y cloris
Agger.eris, por cierto engeño para combatir.
Agger.eris, por monton de tierra
Aggero.as, por amontonar y acrecentar.a.i
Aggero.is, por aquello mesmo.a.i
Aggestus.us, por aquel amontonamiento
Aggemo.is, por gemir al gemido de otro.n.ii
Aggeus.i.,uno de los profetas menores.b
Agglomero.as, por embolver una cosa a otra
Agglutino.as, por apegar ona cosa a otra.a.i
Aggrauo.as, por agraviar y apesgar.a.i
Aggrauatio.onis, por agravio y peso
Aggredior.eris, por acometer.d.iii
Aggressor.oris, por el acometedor
Aggressio.onis, por el acometimiento
Aggressura.ae, por aquello mesmo
Agya.ae, por camino o calle
Agyieus.i, por apolo dios de las calles
Agilis.is, por la muñeca del brazo
Agilis.e, por cosa ligera para hazer algo
Agilitas.atis, por aquella ligereza
Agathocleus.a.um, por cosa de aquel tira no
Agyllina.ae, por una ciudad de tuscia
Agyllinus.a.um, por cosa de aquella ciudad
Agyllei.orum, pueblos son de tartaria
Agylla.ae, nympha fue del rio trasimeno
Agios.a.on. interpretatur sanctus.a.um,
Agiographus.a.um, por cosa de escriptura santa
Agis.idis, por un rei de lacedemonia.
Agiron.i, por una especie de nardo
Agite. aduerbium hortantis, por ea vosotros
Agito.as, por aguijar bestias o acossar.a.i
Agitator.oris, por aguijador o acossador
Agitatio.onis, por aquel aguijar o acossar
Agla minor, ciudad fue del andaluzia
Aglaia, una de las tres gracias
Aglaophon, pintor fue notable antiguo
Aglauros.i, por una hija del rei cecrope
Agmen.inis, por muchedumbre o compaña
Agmen.inis, por impetu y arrebatamiento
Agminalis.e, por cosa deste arrebatamiento
Agmon.onis, compañero fue de diomedes
Agnaseor.eris, por nacer una cosa sobre otra
Agnatus.a.um, por pariente de parte de padre
Agnatio.onis, por aquel parentesco
Agna.ae, por la cordera o borrega
Agna.ae, por santa ines nombre proprio
Agnes.etis, por ella mesma.no es latino
Agninus.a.um, por cosa de cordero
Agniculus.i, por cordero pequeño
Agnitus.a.um. participium ab agnosco,
Agnosco.is, reconocer lo conocido antes.a.i.
Agnomen.inis, por el renombre
Agnominatio.onis, por un color retorico
Agnus, castus interpretatur
Agnus.i, por el cordero o borrego
Agnus castus, por una especie de sauze
Ago animam, por morir
Ago aeuum, por bivir
Ago uitam, por aquello mesmo
Ago asinum.equum currum, por aguijar
Ago reum, por acusar en juizio
Ago causas, por tratar pleitos.
Ago res, por negociar cosas de hazienda
Ago actum, por hazer lo hecho y en vano
Ago gratias, por dar gracias de palabra
Agolum.i, por el caiado del pastor
Agon.certamen interpretatur,
Agon.onis, lugar de ciertos juegos en roma.
Agonius deus, por el dios de aquellos juego
Agonius.a.um, por cosa de aquellos juegos
Agonalis.e, por aquello mesmo
Agonensis.e, por aquello mesmo.
Agonalia.orum, por los mesmos juegos
Agonitheta.ae, por el presidente dellos
Agonizo.as, por contender en aquellos juegos.n.y
Agonia.ae, por aquella contienda o pelea
Agonisma.atis, por aquello mesmo
Agora.forum interpretatur,
Agoreus. interpretatur forensis et nundinarius,
Agoranomos.i.aedilis,
Agragas.antis, por un monte de sicilia
Agrigentum.i, por una ciudad de aquel monte
Agrigentinus.a.um, por cosa de aquella ciudad
Agrigensis.e, por aquello mesmo
Agaria.lex, lei para repartir el campo.
Agrestis.e, por cosa del campo o fiera
Agricola.ae, por el labrador del campo
Agricultor.oris, por aquello mesmo
Agricultura.ae, por labranza del campo
Agricolatio.onis, por aquello mesmo
